89999 79999
1 818579370 876207486
2 731066260 69665911
1 275417267 110747184
1 652725947 811500931
1 466788044 341871595
1 242195968 899101689
1 352938716 284145376
1 887586250 240691688
1 874307832 408619650
1 206160539 49056362
1 62997347 879951636
1 873465887 935930495
1 360860386 486688374
2 495970062 384798027
1 66441680 786797898
1 469466817 473874241
1 114891266 182687587
1 554820640 496501206
1 961330804 567346447
1 916479555 164659532
1 365732818 566252990
1 98565419 317578805
1 225890834 589137720
1 289581096 584514948
1 159005675 731701435
1 39912443 586510215
1 176046067 366761081
1 798298342 669891185
1 964240641 873831603
1 883439539 266396615
1 86469148 233519995
1 351847914 130905338
1 324253456 207317484
1 620120815 632398814
1 467983059 306157299
1 166456277 606939145
1 747988765 870882395
1 85471234 434427151
1 492594621 281314540
1 89372300 782155425
1 571623871 233541797
1 894127016 649679853
1 17101764 814022497
1 926987371 675863990
1 709131372 984212001
1 758071770 684739317
1 457075468 518385357
1 570340732 497166163
1 210775112 89752059
1 306716830 821987588
1 751238013 923778
1 842587269 650040343
1 140040328 15715584
1 340887545 958082266
1 584113164 42196911
1 36333267 560841299
1 242593487 344774003
1 947878488 753032948
1 121016880 56667029
1 714703200 933623307
1 943160239 910316944
1 1098401 73935009
1 796450760 475330147
1 681422995 145987514
1 477639508 186317048
1 139133512 600223179
1 768626808 196625351
1 946865602 909327122
1 8538476 417740361
1 223483868 144470873
1 183679164 161708609
1 921427381 718392528
1 633215328 668546811
1 2042407 552953253
1 124623352 186594748
1 925676032 465530956
2 875271144 419135258
1 653853014 426763177
1 88123089 114018971
1 540521238 684620256
1 412849946 249378965
1 999722506 424104214
1 540641976 566380175
1 4248010 322322297
1 343105503 580596726
1 303233151 460874526
1 635459469 524097530
1 22898524 455920055
2 298821090 114787875
1 393320754 587247012
1 112020057 525423227
1 562191864 978095095
1 144922964 266778828
1 218425777 32481316
1 300914408 937445149
2 869732834 826039556
1 554414456 112217659
1 407598377 826066887
1 374286746 657737959
1 654253579 923629613
1 767829825 686633952
1 665893831 140333100
1 547133129 934501227
1 894759595 544016871
2 144036971 615301428
1 890755536 612768893
1 85899713 45939116
2 520187221 173674988
1 976709695 987824775
1 97062580 829167496
1 910635378 80329524
1 420661708 545160432
1 877146109 866900955
1 650826561 307796556
1 681805542 133004002
1 509531854 684569589
1 525363282 120902688
1 343776328 117734266
1 174945663 406645298
1 123992921 889885657
2 47477216 233136275
1 198863829 819819271
2 255167668 871131595
1 403573374 104339592
1 624073019 485098385
1 277155969 61319218
1 965411728 435959411
2 688574511 875411272
1 933029414 499770704
1 110789692 759988651
2 664893041 499924746
1 9404153 82271818
1 542389119 13325165
1 36668752 111391822
1 363890608 23505647
2 218155424 783625739
1 945137799 141934581
1 283681630 423459070
1 938369187 51022341
1 891989754 881434349
2 419211073 579636682
1 165192649 843979819
1 657634109 551117432
2 26675672 661420728
1 581254543 34972576
1 936034483 613841506
1 242400120 242338481
1 659392220 34917951
1 88114389 322303140
1 623550850 298938590
1 974046070 317435987
1 611018858 920125030
1 561275953 616764447
1 659039810 908919091
1 92515541 716494315
1 192753780 419362
1 507329652 179382574
1 340492301 757667299
1 722353255 659078872
1 382121573 341172881
1 610611011 862396511
1 508585740 608595698
2 282464162 436310864
1 293260498 354220021
1 168289483 205377682
2 52077696 243992343
1 569630760 302084994
1 22933129 475999799
1 539856831 48328620
1 979932311 463240712
1 669693726 373637533
1 720683143 506793899
1 421800459 149774244
1 975129036 191492726
1 339053511 991222464
1 321873830 15132595
1 468865643 107361058
1 526555314 35053111
1 478492863 496269004
1 236592827 423412792
1 589202418 677943009
1 913370660 600552442
1 59750242 347454145
1 841770466 806934204
1 797202816 437254879
1 371099138 563680056
2 996778239 124911204
1 356406639 587468768
1 50285122 973950761
1 11724790 637533653
1 558255159 31382148
1 27072130 527734324
1 516529441 974392291
2 900648941 387502262
1 953383308 137767289
1 324367337 121315451
1 812743425 782749055
1 93111746 206514937
1 67657167 95156506
1 8969786 224316590
1 505912198 978553313
1 799266451 761029972
1 488629275 414758797
1 654207715 945771943
1 9499204 532310328
1 631466655 195887111
1 658622260 333607182
1 87613832 937849738
1 316040802 970700183
1 47216082 139224431
1 830508852 511548642
1 924833386 981060094
1 718602728 900997346
1 33722048 978261575
1 27474478 640524797
1 411021512 731143432
1 8267202 507910606
2 784261319 618341725
1 767658131 741435119
1 299067086 101759000
1 150308690 797383958
1 292408608 68890320
2 988789884 363119902
1 896248526 591655002
1 966554132 308990616
1 706094074 328468396
1 611546722 409022112
1 963071527 551885428
1 397433900 790393708
1 549244376 265512626
1 484533917 96532173
1 426443925 883096014
1 165595738 821740632
1 344987953 6679171
2 815979318 333827884
1 34815409 820005657
2 137801447 834526841
1 49579915 651933525
1 81698471 864151664
1 79747430 78238860
1 577131502 458499193
1 530397114 972654879
2 881153334 496854826
1 804525626 898133248
1 92178649 910844256
1 668912358 126087439
1 108533961 355139733
1 62818299 811154125
2 957145032 84036794
1 626496976 422354391
1 869073745 486148968
1 218977076 708229021
1 138096680 708562000
1 827778498 74150620
1 476203168 668070785
2 820271674 608494825
1 117183828 59071475
1 659321682 203890854
1 56819549 921894284
1 41205771 55658863
1 874215830 655320614
1 193663558 465694101
1 300704629 913678212
1 174124271 633895483
1 913258208 858055325
1 499226836 79802401
1 986167956 246048946
1 283032656 253571287
1 490906181 28012293
1 133226232 455321050
1 51255433 895077140
2 765099875 49004536
1 204211436 295715524
1 192680038 115542637
1 415626660 820454576
1 734751928 944683646
2 622473595 520866628
1 661157868 999897898
2 872436623 816959623
1 743101660 337687246
1 908379703 676421798
1 345194233 326143484
1 386914456 83757454
1 822119520 452987842
1 701722012 654644938
1 351414653 646043721
1 223597715 57897402
2 40774114 36229183
1 591758349 478780964
1 328090717 630158770
1 992831464 363456836
1 936560052 857145101
1 817752723 867653239
1 4276522 447018412
1 373126577 486130399
1 931180852 643243875
1 497452267 319392276
1 456461897 736494373
1 34685561 430628899
1 900494967 94628538
1 868469774 718121537
2 277647367 730310816
1 845401741 915252435
1 916730155 81526438
1 708048933 971528904
1 320650435 135390722
1 537198530 674441722
1 737334694 403558868
1 54645369 449199514
1 395244780 505075867
1 144261433 885845546
1 626322493 430280835
1 679237632 71297219
1 662906993 125649293
1 485629511 537332777
1 271810082 614331005
1 257283818 77526293
1 838574146 127980208
1 659478369 482824194
1 468735448 859635918
1 870389017 117089002
1 342828510 13121247
1 42743134 562788549
2 992353581 921611843
1 69303470 640262194
2 90826686 249195741
1 565523241 779468443
2 974863869 29798251
1 58142887 102442424
1 857539873 702869072
1 490240671 727687605
1 352325363 919961162
2 917183906 472289976
1 729216258 41453355
1 655666305 837973956
1 797411928 449811547
1 90867098 928400225
1 539628525 713178394
1 69995630 388493432
1 617973366 840424048
1 115429676 641809869
1 545933795 104647512
1 565143494 46532977
1 868948205 169176766
1 298914095 677922910
1 550067194 62229223
1 754384909 203713675
1 481070313 72819636
2 831439513 120782540
1 646563828 531003376
1 236078801 19607329
1 477587633 314453923
1 83108096 726377500
2 825638081 252879031
1 870862963 492764836
1 600597516 862289090
1 678795021 867763661
1 593696089 834122439
1 739052335 158675
1 936385702 867306876
1 544527972 453805537
1 561796205 416200154
2 464594937 989544245
1 552116738 149176879
1 515609659 548001746
1 526000679 96215832
1 558288169 586181218
1 21374739 615469324
1 178817645 851515940
1 986586843 843831814
1 812598496 494410999
1 827381252 840088039
1 64271377 817737376
1 548414469 995146137
2 589559426 28704102
1 495815484 934289228
1 153427086 314152933
1 30463610 339258793
1 513979360 271875286
1 963652547 579670333
2 977175126 574894073
1 980414123 971120408
1 50139182 668620828
1 71760448 777997078
1 765159364 694331090
1 63302149 353286487
1 173622882 796985148
1 490440055 576745777
1 84472276 824809221
1 532431933 812119460
1 23109681 502847038
2 328270073 349627768
1 593032071 618411570
1 171675900 286313379
1 573294419 393154622
1 807760095 779783978
2 801235513 288295232
1 321050869 423034019
1 669457422 904064921
1 99141429 970170778
1 864192540 52115119
1 342701566 27057086
1 835812815 815446678
1 800609178 853406191
1 921977909 233698389
1 390157518 109830735
1 204450055 218239185
1 462580812 497883722
1 476466561 799949642
1 148039776 111430584
1 797859940 537098290
2 483705887 419238914
1 276183677 899876750
1 944092255 749345749
1 119076211 652097851
1 90472223 734187041
1 287808040 849533814
2 125051544 940766751
1 256649080 146902962
1 103443236 694670538
1 121855340 470783789
1 948941499 646211071
1 206443618 511797821
1 60853402 353890020
1 331240374 672331372
1 536109085 336987361
1 210759805 39508732
1 779079955 789007926
2 887913595 299928162
1 67270449 38038021
1 624594654 662283242
1 668520274 978782592
1 482572049 690176471
1 217542401 10944991
2 416009127 806126504
1 951140901 104338486
1 46507251 549277205
1 645674133 403263618
1 59776658 436922788
2 263851733 2345476
1 557318378 319289410
1 651278656 109201211
1 934155708 895019717
1 972898822 362991674
1 119210056 108652188
1 659506544 956361419
1 855181240 716029887
1 246359274 4825280
1 721289102 953728577
1 89868164 526207085
1 449531277 424702393
1 846816646 73240653
1 376424050 865162866
1 669115611 247193316
1 65315170 387918573
1 154776380 723922143
1 26670908 226847111
1 488782990 850763155
2 379547154 815564266
1 678067605 379501184
1 732448154 879859674
1 846811461 986096358
1 776724491 648408702
1 17609636 405387544
1 886672796 713634417
1 928835873 678866046
2 600228532 310247365
1 671114005 828967991
1 99431854 994849968
1 5421688 720975620
1 80429458 803665221
1 548539978 957092253
1 18424691 426136469
1 244249725 56857236
1 750988967 110174950
1 805199371 691368650
2 334348373 575884459
1 227740959 826438959
1 507964847 910665282
1 163679023 26787754
1 955247899 56672099
1 492623081 759641760
1 74621145 27134167
1 666336887 144324351
1 412468145 274900499
1 284007710 254413267
1 892186657 250320845
1 903220019 4442337
1 8241496 868848442
1 935191128 324475903
1 259234073 495723726
1 962349680 511726203
1 44425260 478519311
1 923926566 772521883
1 679361974 659124497
2 958544387 980676162
1 810407971 185479323
1 79195211 741533784
1 984186069 89191067
1 65109246 660394708
1 411827519 245317552
1 392508832 973659487
1 4498722 241071587
1 33603446 777896339
1 796856750 856353136
1 121137369 934242005
1 993158723 421247908
1 168053446 533271117
1 452723092 382445923
1 708949597 869581801
2 838798311 246049000
1 504310573 977329349
1 143246285 797100864
1 547762352 772433953
1 426578606 999195934
1 479256849 806184893
1 724045802 40945243
1 501530145 136811118
1 143789889 196035057
1 710040194 871892757
1 618831425 229436132
1 1950945 370256488
1 332176483 225646159
1 412746179 445829221
1 638738510 800364795
1 808092497 716992029
1 619432770 598823312
1 38058917 292048369
1 357736833 321719209
1 332922290 230027595
1 432413632 491251576
1 565267609 778028713
1 42722665 780292557
1 112432514 15137085
1 74829087 813005223
1 679894051 11808048
1 415996128 233147242
1 126053474 954840154
2 65726896 865346514
1 921183384 119523665
1 434585683 282669312
1 471580540 639478350
1 863173465 897369348
1 701285403 113513485
2 899425065 292654800
1 482425609 376443038
1 553876478 453334579
1 740478502 347427327
1 595365753 185899298
1 330266412 335337567
2 813530216 766938441
1 367452067 751404944
1 23847052 10939553
1 299001989 7673721
1 924135245 339327611
1 181139562 73785666
1 649206693 999962491
2 935093885 837596449
1 554115953 537728679
1 429438508 27950036
1 430128850 745626148
1 621973794 710645809
1 26279239 441022238
1 828872843 932432790
2 693852248 531507504
1 290253973 8656805
1 109015133 999746596
1 181818536 102388518
1 20718837 122121223
1 507371606 529998383
1 41392062 39168053
1 738362412 496546118
1 463774580 441211097
1 33164960 643691656
2 452669272 270871761
1 670840305 523859385
1 720004177 832830572
1 727756351 481621592
1 165005539 846705696
1 987971586 494887298
1 200589342 548723782
1 258066654 202265416
1 941665969 772946240
1 946357138 953507262
1 784030710 244484978
1 516149111 231658344
2 682545398 830345559
1 791406109 796248092
1 100373408 639678870
1 463982509 433885084
1 860793332 903684732
1 81333002 602638631
1 226998575 27071531
1 279302484 630574824
1 305082377 121539781
1 70485238 820379078
1 771054119 190252035
1 36083075 857853071
1 97713214 233976321
1 593895560 891664242
1 341520584 860150504
1 953256442 945992652
1 401438205 725776208
1 494824897 465362695
1 562958206 618598138
1 765233952 800447959
1 108602153 62769168
1 736539661 719319697
2 116734583 305566770
2 427387575 917657457
1 665782053 409163901
1 436098955 946428052
1 281458304 356219565
1 446160234 395136092
1 196609339 228806418
1 293519652 414854005
1 472519479 240356947
1 371996216 815505895
2 387302728 166994017
1 658906516 461625411
1 102990644 884912804
1 13753812 818041564
1 13773517 149223499
2 301958152 506802803
1 570619754 537216554
1 573493727 802461953
1 787408007 172140835
1 778511551 618755064
1 118717152 59844179
1 176243898 751244473
1 715538485 146894195
1 76685916 162980590
1 992211492 888027089
1 211043168 507023379
1 48056284 814071072
1 741703216 810864124
1 71105409 860679909
1 443727148 304448983
1 774372152 914836422
1 301062569 280103429
1 385433290 959604256
1 9692921 493144653
1 911795665 899415241
1 909229132 67873119
1 502447599 731096389
1 993972614 215412063
1 965385429 993952118
1 261854221 789899644
1 57626512 13662387
1 358062723 711006567
2 383209726 302407529
1 36161722 825168131
1 713628489 50824706
1 188488215 176028758
1 331600755 286803898
2 110086916 40355723
1 779556961 9091758
1 891544783 992741340
2 440339824 562774406
1 264490394 791881246
1 225986625 51613410
1 696353979 628427481
1 844949649 552371710
1 75024246 945558889
1 64453097 369916700
1 106424772 620243631
1 712161794 376907027
1 740241035 651286752
1 36229166 604194370
1 82364153 314850803
1 783586745 372699811
1 983163227 78154749
1 220496788 480224841
1 159018262 943251144
1 619414677 649239330
1 260395599 690138385
1 450833293 625827413
1 736339410 501184787
2 715077477 988667327
1 865428312 346898653
1 128424790 7358873
1 44694951 716248654
1 827178349 370359543
2 223196282 753463912
1 231245780 395401968
1 640325932 917384007
1 340794782 399014525
1 119176989 552895119
1 368462948 561412735
2 160654296 522787171
1 614458347 100063253
1 559124272 960683879
1 485249931 245677589
1 403178419 701760426
1 828096180 118464700
2 927100780 434445406
1 662581505 97623418
1 634295714 292220068
1 157347389 778176044
1 625485035 387509758
1 276421034 594168555
1 400347160 361430647
1 35862431 444456657
1 568634042 523093322
1 527950256 650501766
1 36941473 45541306
1 725626264 833966313
2 425054589 361867401
1 442727674 686158641
1 45394126 20854506
2 271435709 557673513
1 179431321 428150237
1 668122232 85846708
1 807506978 820613853
1 615098604 123444417
1 840683726 869447847
1 811153905 630468757
1 2136802 991966371
1 759658265 786178440
1 179196629 985670509
1 270899795 140501503
1 168742132 370598484
1 38089545 220856009
1 979952471 802069832
1 676770655 56499004
1 39625158 260099936
1 596182474 27627263
1 759784052 752796902
1 880699965 467016631
1 741565185 283955685
1 579640971 832955383
1 814473655 590932185
1 504687165 509755083
1 241712435 569318568
1 701628061 430115550
1 199676094 586655244
1 733399469 836225350
1 153354563 449763941
1 116760718 183291224
1 717645806 204899890
1 997601308 280351427
1 618186005 119280427
1 459255186 438662362
1 109479930 221655187
1 368521376 395928484
1 103588137 544064489
1 360362692 504858482
1 409659886 321131720
1 325151748 627030668
1 665329627 247691060
1 376317042 421184479
2 649035193 58024216
1 682285193 752047418
1 183965108 672602123
2 509646826 114915277
1 774037426 938568903
1 425379792 178081859
1 114089084 378295173
1 998199071 589535933
1 412481273 288521373
1 815218480 431325500
1 514849006 855630079
1 129756535 122182040
1 935414039 923457433
1 696541425 838370178
2 845359696 1580698
1 421223079 35683172
1 114140633 451700638
1 79930832 658687558
1 980849254 48937606
2 274376890 597978699
1 216236850 543385804
1 953613758 508951723
1 125068743 791356835
1 827600510 23168529
1 434558446 31918475
1 293650480 259175132
1 606660051 676099779
1 60306128 745790490
1 15347753 44625609
1 97856567 850331614
1 797303917 781954317
1 616714906 371344720
1 538180083 139017464
1 30418514 142856812
1 153897545 985727827
2 160523597 680634147
1 496263433 20517130
2 398526332 30566931
1 60996037 603672818
1 826863657 730803462
1 59111348 785454431
1 161765433 870313907
1 680789441 235263671
1 962330965 990161776
1 133391958 93194285
2 865041503 288250731
1 259264658 9765821
1 367750215 112906017
1 905679068 176984518
1 378967802 22834859
1 282938610 820423812
1 225063937 723865370
1 774682391 686572354
1 815497570 620002414
1 696106588 119999307
1 520043150 899757338
1 227854932 594499523
1 660538883 334035238
1 98571794 779228499
1 772547944 527165046
1 294700226 929408400
1 467462325 144115549
1 493927785 65481771
1 689422410 448169305
1 507936356 638838467
1 997054777 477718076
2 464318675 995881174
1 52711961 166665963
1 590422767 860995829
1 193956496 94135773
1 399943888 26089084
1 175119180 968440448
1 334582158 3120238
1 55129027 781083510
1 866868095 923011417
1 479038473 283423108
1 578361236 799285708
1 575377178 245368205
1 75240115 278701878
1 560432070 111503326
1 33957391 638704082
2 789109448 850972311
2 510077898 917491440
1 412804842 284294615
1 799833987 355167867
1 384496118 240939981
2 685396769 361214075
1 12924575 120462256
1 829961222 44949467
1 618615820 900730191
1 388861844 808274287
1 986368146 108653560
1 53597384 454058304
1 139317568 191663655
1 528570684 695121996
1 118855745 34671661
1 901644366 85224708
1 872175577 724526795
2 139065111 805112641
1 6964417 86839581
2 183661991 666060576
1 170874243 697766062
1 938122650 202442276
1 454640301 392722881
1 257594716 67359460
1 813720382 22596178
1 897166089 187772236
2 591935760 165560347
1 822344076 725111818
1 495056894 862547558
1 194939200 430572725
1 52488841 711655417
2 321666384 823554967
1 968522041 816877405
1 81238036 715555207
1 786562504 994157443
1 561464134 484555220
1 872660093 277852619
1 3700785 508024888
1 499002186 806098567
1 135065149 942722942
1 336805128 709871382
2 975843701 672470568
2 227845155 430177484
1 619959198 856564120
2 605453677 875408431
1 887178147 617134086
1 725204134 181678344
1 123720807 404411531
1 924486877 806755694
1 204019033 209481950
2 770769126 695341978
1 694824507 692395341
1 451212212 551868105
1 46443339 36634712
2 276828149 201120841
1 541463043 126646293
1 553516826 58135778
1 396083725 572838953
1 803601001 390346402
2 13374868 98602119
1 373292743 924377292
1 165258904 603022535
1 283231629 95721782
1 33803661 995426197
1 765169697 75019243
1 935360016 15492872
1 554118286 576939410
1 58389156 94001860
1 68882809 219685130
2 189287658 934386799
1 740821667 672550541
1 240450639 482644597
1 607670359 476477159
1 279040694 525637588
1 482684777 82807251
2 371718045 228231770
1 757988900 646448296
1 10219491 107777124
1 695919896 922729088
1 932109355 68724620
1 86153432 369732124
1 17778025 880996398
1 499336167 769844871
1 169736802 701126576
2 340586155 187587830
1 824510298 980088042
1 801898011 39985952
2 81365415 147403922
1 14332400 366478336
1 545819061 323796821
1 378960930 552832086
1 733046491 991669976
2 453176499 560406431
1 155587049 109429075
1 39495149 15500898
2 105219175 478106253
1 36586764 733419506
1 289120781 290451684
1 162817632 581774746
2 615022893 850969640
1 478000752 22315437
1 481955832 70835587
1 550773759 993027521
1 762649872 319488339
1 965495928 703625164
1 620131677 607935026
1 713615722 836249737
1 589748833 64583904
1 361084496 105821497
1 18014406 558884571
1 944567663 149593417
1 721822008 527366553
1 980636734 417576191
1 171212503 733429519
2 477825919 24359431
1 447760624 523087058
1 629515648 410545745
1 491533992 989697182
1 848193516 591974626
1 20606170 21505532
1 240780338 935949818
1 874149786 692802753
1 916162234 273896426
2 428475928 882253505
2 351316667 939655244
1 194115636 266813037
1 885290965 111520917
1 86350556 742332967
1 477684055 935018477
1 32377423 646964248
1 714667754 544903807
2 124359616 403456159
1 955850445 446244486
1 416317250 335277402
1 35720006 198203329
1 379626216 996875653
1 965067351 90466113
2 486621801 827860209
1 990213905 319815663
1 985478019 180674600
1 553301961 741867017
1 100689971 872207339
1 374299483 871808718
1 965614652 551535785
1 516909806 131757327
1 91785238 534215098
1 131232182 946555983
1 767726407 95971273
1 255271838 828938207
1 857508101 375898490
1 20687825 393881117
1 138954900 100280011
1 115440233 464736299
1 804533003 22118487
1 307918792 903031521
1 83892350 229454018
1 325233168 847972961
2 492826200 878495499
1 787108213 221448949
1 174493930 404303355
1 426764216 30797332
1 1434904 80068567
1 50775337 623059678
1 147058862 12099584
1 724740600 980996994
2 644660928 554196359
1 865483894 281065327
1 246575570 345144858
1 451631265 359462357
1 81634756 586272237
1 654394422 143294267
1 167380330 105112387
1 383886294 936067670
1 855699140 830440599
1 238552758 797213335
1 640971749 827190669
1 249306088 346825719
1 36723542 323237214
1 376065810 493695549
1 141572561 791130429
1 639419559 509337103
1 195494639 28417763
2 479609164 78070735
1 186710299 566387026
1 359412962 575131901
1 318073383 772550698
1 93156132 159531861
2 288413593 496666272
2 855838574 26424190
1 394234461 704513610
1 256245240 9036445
1 281628771 280796209
1 538688177 88618734
1 169820430 959178725
1 976720716 173054722
1 79704897 363386729
1 231023879 960879155
2 549569649 82903574
1 924767146 15248061
1 81783205 933770933
1 341880856 472791067
1 752035370 517200995
1 109330594 420775173
1 514285996 776034175
1 939192329 793646631
1 185801549 118389883
1 55519310 898118950
1 677808454 673422690
1 582370417 816619140
1 232958099 257059990
1 391291680 637317224
1 287052134 236944976
1 424862142 274894319
1 491173901 25593617
1 962648828 890034276
1 78693144 893228303
1 916245686 883495612
1 674692026 628203400
1 896620969 408853562
1 779753731 375742923
1 311458720 269059301
1 22315258 35881559
1 945595531 38080295
1 134157077 67647436
1 840372374 138543499
1 902104116 429329792
1 480275331 743942691
1 477989551 981543877
1 480076367 340416968
1 344218531 107389146
1 46720725 403693920
1 2468009 470616548
1 998573843 238856574
2 225312835 612126762
2 30544302 902470659
1 749397973 140142556
1 805968917 385721321
1 867583866 68072732
1 288796276 278947090
1 796155873 21153054
1 9256471 393159022
1 305824082 56978903
1 31375298 191139971
2 331260480 217274336
1 548080933 831857526
1 351011885 319172886
1 987221749 777278721
1 570002148 894530747
1 903603038 644886660
1 845620632 92164756
1 627410652 746121394
1 831923527 665671250
1 837165069 713438117
1 905259196 562646755
1 414397072 275100461
1 644828371 427948635
1 64324480 917260919
1 935074447 510901983
1 721804115 19617480
2 153135004 54603122
2 78936564 689420949
1 877306283 56956657
1 771620813 770238436
1 460187944 290161961
1 495485939 483572285
1 666955849 455295381
1 791433960 116856202
1 734205416 349391050
1 962839575 948435458
1 41609212 39335740
2 503745268 66182802
1 141094129 340058393
1 142986405 724264998
1 20617914 780413431
1 183176487 96129436
1 445734401 828095449
1 881299544 599701227
1 192176356 92610204
1 845351369 68650231
1 162341466 961765950
1 970482159 548325926
1 354546125 382581028
1 448091258 992106824
1 802874901 278707006
2 542047217 561945545
1 99226827 257971317
1 257836625 631135307
1 648192569 135449599
1 26518699 609132673
1 56893869 378011946
1 884119533 957637538
1 269994581 958955334
1 207854805 252792544
1 207970972 412232735
1 655571425 597830865
1 737275746 205798410
1 713577505 193936618
1 657183411 566170734
1 440060568 164286108
2 577607235 218714205
1 942092455 143940432
1 414073650 488819270
1 547741759 426327402
1 39172637 37492655
1 422296876 110141597
1 111531699 907524909
1 768486612 987834826
2 134925298 94235901
1 574561123 562317349
1 998913005 851206436
1 121357011 123776383
1 690816194 44155454
1 85791557 937171362
1 147314282 9976230
1 104966201 875844598
1 689829399 845982487
1 624920172 838296974
1 954716027 707433983
1 818471020 409674105
1 663005934 641067033
1 229052484 39898095
1 359544426 991668771
1 827848491 896017902
1 73954434 145097781
1 688027506 626337894
1 751995423 845811766
1 900749158 71849381
1 24063721 150506720
1 106263593 413296894
1 915615897 36050124
1 845932613 40662129
2 709793367 18438662
1 59363142 722388895
1 918019116 624762564
1 989385005 420878892
1 445241006 125540272
1 121937073 135460182
1 549947914 997952488
1 26128598 495156107
1 215523510 646203728
1 459893213 631585338
1 825007476 746224100
1 538223515 514474019
1 416376117 177171424
1 504948737 965533462
1 242365210 803089758
2 268984356 159972935
1 377606537 618890474
1 113463878 21919010
1 201193324 316936090
1 868677990 277145624
1 111717606 530075142
1 871577105 403426126
2 937102878 243003448
1 131174560 332608098
1 444379715 534724317
1 985445842 787359408
1 311812551 773445977
1 134883942 399165609
1 974627238 702213397
1 405971758 611790187
1 12184947 781457764
1 726285661 179033457
1 173024702 333308476
1 508413151 855376022
1 71420435 505849528
1 407057420 678642245
1 128111116 823385827
1 13637473 217237060
1 805573286 533307114
1 686639964 928239617
1 494363655 155719342
1 756189039 253934105
1 393675599 901654564
1 38119827 729805583
1 348652403 465548205
1 650446102 355873084
1 14070654 55259186
1 524411341 508520899
1 599221893 571534868
1 130827792 592424194
1 260399610 112056331
1 458511373 29320575
1 558540678 535132687
1 331261237 229997235
1 533540110 109897476
1 966143034 635096049
1 475514902 985286005
1 995619782 982077228
1 766419670 608478984
1 475237603 619689006
1 706615571 503333887
1 415500241 843214090
1 15585722 749203298
1 478511234 805030401
1 720579903 126144288
2 661252096 229082825
1 526679533 122801844
1 485319783 626701575
1 2874642 69467860
1 706402048 2598698
2 586917061 922653556
2 101671315 978765349
1 254764938 899404495
1 132043753 908749320
1 136891555 574357526
1 538859592 467601923
1 773987657 895079898
1 295272756 961985522
1 3162933 58280912
1 856014378 40699793
1 916137301 854847495
2 486115299 905015683
1 686900864 18218623
1 414690716 915407875
1 578751670 125880427
1 174512136 710291597
1 608945122 426582430
1 650552347 994049152
2 631379026 663568733
1 208924820 56665473
1 269879744 383394944
1 973608522 406017692
1 327863465 105701700
1 230435732 20332183
1 123366581 893386090
1 815266164 232750488
1 125128528 441658261
1 954775903 713769915
1 11600747 700226599
1 375032389 304857978
2 266111954 482657824
2 593690266 736255278
1 975724056 602059278
1 937798771 994437442
1 525989875 62116651
1 355909938 36371071
1 805100853 35576624
1 924622886 945175310
1 470879147 381563012
1 672654914 750200368
1 459723837 79850200
2 98353382 48840240
1 612349885 22880771
1 325379301 156546645
1 219125816 706113485
2 136666330 729463176
1 509528940 281088922
1 153388273 16327911
1 947265164 389336137
1 962826419 934343988
1 173352985 201288494
1 600069185 779585983
1 870965062 854237660
1 48316300 96214112
1 339611275 628143777
1 134162452 10501414
1 653424282 663515394
1 699438597 139016101
1 948816259 688786038
2 183784002 776237228
1 97716156 637927584
1 155432379 804857679
1 19045482 122352571
1 208968237 786374992
1 519575703 840331619
1 9372917 557288366
1 353745385 163950799
1 305522040 68504881
1 432193473 878985135
1 313806059 711575159
1 100546357 605970488
1 442153513 773652949
1 814761206 128834548
1 646426463 162772046
1 97804893 981846696
1 476428830 165804725
1 696911383 406781921
1 618763975 450309051
2 487249431 639019384
1 63293968 570293489
1 598450757 495953998
1 130666942 391006960
1 739783274 400148566
1 644888855 297019576
1 133704618 905619964
1 67712874 469897564
2 785094558 944709138
1 968852712 286519030
1 310591521 371926168
1 55023617 9457640
1 100189421 256419499
1 578913360 341415541
1 216557594 846184340
1 263045072 122674509
1 235681290 928574540
1 560115897 447056078
1 759315337 110533416
2 121436897 880463229
1 468986326 781175170
1 337859556 458795024
1 434628322 999302985
1 19904141 314427433
1 146788234 758622082
1 816792492 908919998
1 599528744 286328684
1 664951789 132797313
1 75633093 441032183
1 136613872 995285217
1 341315645 563224378
1 955134786 303065555
1 954741275 131777119
1 941980305 406519029
1 120117127 173925309
1 962022691 310989374
1 841787588 301725080
2 396980817 617878668
1 707737061 24863494
1 13466623 847749826
1 23180035 892308138
1 749484376 237812708
1 294195313 826248775
1 993569547 90537357
2 469111192 732314385
1 227263971 45131162
1 484925247 438185964
1 73615272 94274410
1 101805645 295987434
1 830069862 930399722
1 118617291 528963999
1 243372077 191129182
1 825130595 313496417
1 607711458 374249474
1 50902670 822683184
1 785844694 667343008
1 440507511 233606168
1 671788410 71769522
1 386487590 706376602
1 75181957 301240372
1 498870304 737041440
1 691044960 594058322
1 819105643 131343209
1 43286404 310614273
2 936555419 779278270
1 272729014 26435600
1 63871404 537842106
1 133530074 705499759
1 99300736 938633389
1 20509305 102505615
1 26889085 953285725
1 578303060 821521676
2 370885156 469273298
1 710975729 563043973
1 102229415 768817461
1 964115397 123360764
1 393799906 50420088
1 832885450 800325582
1 134251850 951487109
1 641956818 203376176
1 63480144 404386227
2 836399880 737808476
1 13572859 485774631
1 69023279 226059351
1 349580054 24193033
1 720753739 900322293
1 387341380 23639603
1 503303164 78191815
