89999 79999
1 75051128 249881016
2 308393972 299447193
1 237092434 23351631
1 381410013 119402196
1 634829504 673694010
1 223051314 464470383
1 106671849 270878054
1 478569710 994857955
1 969958937 344468360
1 650408722 727627424
1 29951429 320967314
1 180714676 522661252
1 385224777 957114981
1 594710244 699156348
1 557655903 697104791
1 977771689 863910179
1 214805973 323977604
2 940775237 834799045
1 142794229 203373104
1 882908604 80390305
1 417013412 505275323
1 146563285 918366464
1 814799765 983917083
1 55705259 521375077
1 212725309 506974686
2 806068598 61059888
1 928702186 579472284
1 440521086 107256124
2 678109125 284349246
1 887674764 373841417
1 540421366 153555199
1 810696498 739785318
1 231957918 626887099
2 204979541 320354377
1 678021255 955001803
1 802502819 113070704
1 661319006 560660617
1 293491918 741707245
2 981532095 788028058
1 905335457 844365382
1 881423044 527882080
1 744704757 718156183
2 832144842 90345161
1 390234195 44036005
1 802871903 21298198
2 306419484 326482082
1 7158108 633194080
1 914939728 54590907
1 342543594 874010398
1 525174348 240456244
1 340329866 968084479
1 529474358 850785385
1 869595760 315215416
1 308393098 77736453
1 798966318 11661935
1 290703520 328763715
1 917338438 715004231
1 433602158 139455235
1 644356128 80895122
1 515659751 242414343
1 57418445 604626190
1 780684897 638959287
1 699037186 982436012
1 330367532 241882829
1 987064981 289962592
1 138763469 616339997
2 199097417 450765493
1 976724092 229795154
1 915567848 228490581
2 673863018 579967826
2 56351479 59019226
1 957695348 595779571
1 126490857 508980225
1 318423138 208432042
1 681143675 539402146
1 439197399 689390254
2 383574003 129843774
1 262967193 168267225
1 274506819 634211755
1 310527442 442434062
2 124216296 349181988
1 775141990 175623228
1 216572059 89297595
1 900089307 926173281
1 761020721 855634893
2 608456670 14125676
1 380248504 72756903
1 814109721 123765810
1 82277847 11789508
2 197458218 818035311
2 927599354 578549105
1 604330666 180831730
2 697161135 309396491
1 490835913 994501664
2 402134133 537336222
1 281503632 325068683
1 194928762 48119837
1 453381422 709579998
1 961111301 25643173
2 552746315 140542930
1 939937116 633401280
1 812286379 543627874
1 255404250 906903044
1 312608180 53659276
1 642258418 977400082
1 129698467 146233164
1 30954494 147095240
1 722970534 296268790
2 21382847 544719058
2 412135026 118620407
1 233191805 97010860
2 40681469 272123246
2 892316871 84322474
1 15144330 127683964
1 749639098 45246784
1 374272230 413767547
2 13917854 427611811
1 31519286 902136149
1 381806630 135871752
1 873428369 305365469
1 789330375 269125106
1 687627271 342039190
2 404554008 198964632
1 621705083 134882257
1 601030882 555936864
1 940186001 521444181
1 448533811 840160507
1 666492705 261168761
1 638226686 142578484
1 521488518 569737197
1 845619627 75273721
1 951659007 867706371
2 715997507 64720939
1 349199708 74168752
1 876367105 304577540
1 996487075 526285150
1 210309902 713418530
2 980431705 473642504
1 744641607 804277780
1 809735144 614694169
1 804794464 328547642
1 583039812 182239023
2 144888628 482672254
1 787571330 415121780
1 613305820 702389718
1 976162299 377674791
1 386356577 297419689
1 88666145 5731644
2 129958268 217741277
2 70278338 637978072
2 326904164 808093900
1 775566316 864819369
2 182095776 319510257
2 62649209 471247211
1 33113398 924572769
1 332492366 446745868
1 727608071 136963279
1 974958273 616446279
2 412126575 976584450
1 47994624 132256521
1 129968747 186840408
1 316223378 891771368
2 900422245 79411306
1 169949405 979377903
2 251067506 33690634
1 640319817 607587780
1 776361840 995784286
2 962420700 557875696
1 237660759 44793093
1 810269509 5832136
1 886387566 421762523
1 852768504 174386650
1 478237052 846325890
1 636517529 127042774
1 670451579 225971022
1 205805626 171979443
1 156019942 942610785
1 586547226 942266230
1 888424529 90239890
1 451803889 758765209
1 669686882 465631847
1 522691502 667957884
1 669273086 746391994
1 101371609 236573901
1 438686020 477556567
1 459408449 867069956
1 688910000 426029023
1 102475886 823309686
1 114428069 194691618
1 29158358 24208546
1 892651596 267594608
1 144313662 409153280
1 993687021 64922875
1 425344486 584693917
2 251862765 160201696
1 915104796 681405136
1 899437836 714318419
1 857967323 297086634
1 553185520 725305355
2 576084445 394986439
1 451209101 499581528
1 716120333 336078943
2 33408211 437043919
1 916290701 492579070
1 758959063 919592308
1 710721570 793382376
2 912999610 806766033
1 445305688 65166999
2 110711734 11275036
1 944550957 868815675
1 415778551 78319319
1 126307428 573572669
1 471657021 777410870
1 683446448 941907380
1 168426573 154944243
1 328357790 823887387
2 520845899 506657899
1 122897642 454379258
1 235776068 374024739
1 47354786 322938912
1 715126762 817000322
1 883261837 574726395
1 994930533 135287520
1 309612093 297570370
1 615777174 643268525
1 62909379 194452038
2 101207332 770537656
1 202778615 43634516
1 549060695 118848284
1 170673000 255937186
1 751675397 909585725
1 151619271 142460933
1 665643233 223499808
1 155149866 351628982
1 465613476 928260042
1 602801474 249505550
1 378910974 67726663
1 272392346 456002396
1 197918342 754383369
1 654099288 270923001
1 970265449 408069672
1 443140938 396457170
1 505301277 448222301
1 457729123 766946707
2 993136012 394049200
1 710281044 979396482
1 216132573 145307334
2 984635295 256419283
2 693801692 36317881
2 49648119 212280997
1 47351533 706739250
1 586904951 512099364
1 703488001 270851003
1 827461520 834647246
1 328487410 500422011
1 998784351 836402305
1 731673786 749958580
2 744164296 17541322
2 804215480 980476720
2 160345147 976392291
1 990730769 771319392
1 973060810 938040343
1 108326027 716886780
1 145559837 233285104
1 567823578 786526756
1 717256361 894927294
1 29104238 114613706
2 119477607 955909482
1 991489972 291837262
1 21292569 820395290
1 824655503 918559761
1 513797096 356047885
1 571128468 851743233
1 167279794 415403835
1 378875168 258913799
2 252778759 522927325
1 789474248 185209901
1 545661649 973140631
2 638127681 478601449
1 7675929 160319883
1 729134933 822107727
2 361104083 287536559
1 107018657 657229169
1 415390344 143658858
1 535076474 161763460
1 569350011 671482423
1 499875463 243858155
2 14771145 90993188
1 87241966 130348817
1 469063232 133272087
1 170815858 509467945
1 321012263 567161555
1 305036487 497750198
1 506611346 991715514
1 691467095 453451748
2 224924536 735457832
1 60531256 234549492
1 832758221 16492848
2 909687812 979951869
1 26900998 946486094
2 979663081 440280818
1 64985774 732684451
1 196344575 428390233
1 834212740 485768495
1 820198544 379398915
1 221227617 878365962
1 764639733 550827461
1 24958931 725442152
1 214530616 138503446
1 479702643 708710063
1 261615049 65103134
1 839052796 582716170
1 558825682 237249043
1 70454413 656808372
1 352829152 590186875
1 583672267 74491973
1 779193954 557505472
1 427200236 709513109
1 342754410 122227616
1 862898698 781349095
1 554702298 447989437
1 712937244 170488226
1 327474606 12599428
1 380795153 522868411
1 585988101 342008365
1 843745004 780739665
2 702745853 682471449
1 873296553 237417604
1 66032654 354748857
1 139100680 841394333
1 114575514 170811017
2 787406592 148358930
1 388676899 640365897
1 489697842 987273768
2 884751267 630751219
1 771015555 542106887
1 832141483 33890448
1 222135074 890588810
1 763689800 972194128
2 829058581 113669131
1 461842241 176644229
1 674484208 637394990
1 647040705 103424174
1 804933665 520615202
1 618376378 378417213
1 722601740 747420395
1 227054180 814141119
1 63699297 147228473
1 789459712 88386996
1 517095522 105602492
1 87526290 821036413
1 612801326 813293648
1 221503343 10504128
1 106998770 884514851
1 172490730 96259307
1 325655579 150478628
1 911127997 415337400
1 995298986 32909797
1 412216127 334201267
1 978874018 63400859
2 630448515 56855885
1 71569570 71899248
2 417134120 386531032
2 303099393 360287467
1 84230131 257066922
1 4631684 328280274
1 593046523 861306334
1 189105656 22962832
1 280854608 154340550
2 219340692 22567123
2 953858064 527056793
1 668703509 910929590
2 215320113 168172574
1 188566034 336449044
2 151704295 630997076
1 507201451 965170592
1 138199184 722336590
1 737611531 761391033
1 151108657 3022376
1 404404892 840255667
1 958378046 125445200
1 918069880 330469465
2 19959151 238980503
2 969516409 349351205
2 698337097 746437002
1 804151878 266022975
1 868162708 999714216
1 913592136 27932280
1 13959834 340191093
1 133986673 351151055
1 476753308 531360599
2 930347092 308120015
1 856642924 867254180
1 278000508 223100662
1 315883789 272244917
1 770014879 903614531
1 592927187 796088407
2 786758431 992135238
1 600763984 365149472
2 908092937 944691508
1 944790235 595393727
1 984051892 981561875
2 228331773 18831622
2 943533235 736809775
1 491623923 353683852
1 583127535 302094415
1 342531678 673738186
1 969662068 649958371
1 87647737 714712495
1 611866355 131621580
1 84712903 781081338
1 203503145 128886922
1 375379078 482187638
2 799932797 222888959
1 742809915 876779972
1 747911586 928240011
1 960498600 258374279
1 678414928 129012973
1 544087034 485411512
1 347996956 979847289
1 550408710 507121341
1 414123580 973487711
1 621683299 123263638
1 953839604 216799573
2 650264285 447558412
1 244140167 215515930
1 593040834 558669889
2 383869478 446419736
1 718121020 394865578
1 905159718 38203656
1 186245580 138767959
2 456711309 633394563
1 109029958 101426724
2 4820714 3318768
1 170908075 59359064
1 582271144 148137829
1 788106287 23230913
1 959721263 78573202
1 733521247 735464549
2 378682005 514411974
1 853595079 181730793
2 485822119 272506717
1 43334987 920127332
1 439201274 754517379
1 320488462 560594158
1 265513537 807976471
1 861999540 494564696
1 748835406 422497222
1 476050992 612437469
1 411082455 607928786
1 844688985 466359156
1 848025247 704339768
1 395117367 718150645
2 852310896 73303582
1 391738505 911675480
1 615738612 142640638
1 661816992 340376731
1 18568089 481721586
1 142645054 843672526
1 119991375 793852248
1 56358420 761633769
1 57784858 320478540
1 949440038 435221456
1 756329359 464808698
1 403278490 443191498
1 796236439 375225816
1 73059370 695669153
1 735630954 479066677
1 448486700 48365930
1 974285861 259657452
1 956293946 457714852
1 806429359 888940496
2 363070402 916183865
2 596406596 499478423
1 278792802 8789107
1 106393918 894659031
1 171902629 801980388
1 798258890 6821421
1 661077715 445745005
2 72079381 257379559
2 941590552 298391299
1 320256658 752610202
1 962561855 782784134
1 245376995 675531303
1 205290840 109905729
1 67132389 658125826
2 320918333 135963692
1 288041775 482950665
1 858000235 57260040
1 22740187 89717390
1 697739569 648223563
1 809187580 794699187
1 638130032 518114706
1 927040480 775488375
1 241757200 967178854
2 416616797 281817959
1 277127938 944707270
2 893511906 694439249
1 746465707 42650353
1 516065010 965656484
1 332071934 970479832
1 464579142 724077680
1 11540648 483121284
1 527019745 398293987
1 480755557 225166485
2 168311982 376496953
1 252901789 443208888
1 53163024 743704372
1 576489276 756530115
1 287679993 51952954
1 717621638 591686892
1 408345577 853860474
1 592709244 635109122
1 602572239 46225268
1 708060317 955838370
1 333580639 557481003
1 450155665 181373274
2 623295193 297078685
1 277842334 66658960
1 647444920 307131091
1 816339091 85565401
1 880026476 678083821
1 285986631 508905231
1 988330123 78367716
2 52552832 639668507
1 193187983 708134595
1 717166829 744668039
1 920140933 571897462
1 728720033 498355790
1 697803864 581345981
1 45092561 601923914
1 597080806 93507658
1 705317040 946738418
1 974700663 788783725
1 94846223 440582465
2 180238728 320359226
2 305936870 805123172
2 488960541 687379165
2 264060504 363676026
1 437878058 137546184
1 208790057 146208801
1 624068095 402340717
2 134847004 216822152
1 632479866 45055212
1 998880874 104159297
1 778673980 201215620
2 584460865 236535255
1 867038031 631642122
2 651634413 645958169
1 682058605 884245127
1 390741367 185162643
1 88694159 122057873
1 681577907 395088429
2 461246459 900754390
1 566963994 578905419
1 771704445 382862882
1 725641190 84827595
1 779473321 957859347
1 839615150 89760191
1 280492244 506539743
2 860771308 533527364
1 111494977 83316833
1 460089881 789500767
1 657169099 325628950
1 107858097 880795367
1 127632069 568998908
1 748474613 446595143
1 656487968 969783537
2 240821770 277792373
1 660268359 82305664
1 295023165 62076879
1 384747814 176227359
1 335733176 227948363
2 337972070 995312753
1 86555511 892044358
2 668403115 157174926
1 560003764 709920394
1 133122644 507296112
1 86858512 335109802
1 301022204 956193943
1 947639479 237997401
1 835085816 127171298
1 545923545 286880831
1 243910593 6538075
1 452145415 410846819
1 104710088 511815632
2 365881256 120588231
1 697939560 714505006
1 228620518 576801543
2 351726454 591515834
1 286743282 134015284
1 382047002 87858084
1 85591190 864570487
1 496809644 256245750
1 685590561 470792572
1 585441181 532837091
2 839191495 766346616
1 67611462 912949727
1 972793798 745336953
1 777718283 525706739
1 724822428 208796543
2 940940362 315087626
1 848945811 350894809
1 100456672 453139762
1 28348444 858412321
1 348639367 246452153
1 498017424 435072809
1 258257400 467671213
1 10584945 245985070
2 359076790 574561460
1 290011219 223657621
1 648628713 668765797
2 860468086 525221082
1 193156489 178814937
1 644115426 182900255
1 133570277 233707933
1 241956989 30065283
1 773216627 821280570
1 644811531 937897333
2 785333901 465358223
2 54029114 474714895
1 616146146 402129988
1 359828029 315733451
1 690818586 84357798
1 961816044 132840539
1 758729525 2209367
1 840831642 415009834
1 643230505 135397115
1 367718260 930343401
1 696422502 987114964
1 16280443 894982332
1 812807256 708073025
1 186142952 413899163
1 891909727 890925629
1 371638879 45172455
1 219106028 728041638
1 893681084 390330248
1 310952397 142201806
2 681903605 781148843
1 347848694 842512924
2 84461034 842886349
1 7578219 665591560
1 308160113 309441205
1 430344528 868537578
1 995748305 994679642
1 42340738 803696409
1 101238632 149113109
1 161811965 652377231
1 308957757 37563453
1 122360386 14652254
1 177106971 224526855
1 901470940 317937573
1 565202006 29944161
2 823018417 321342770
1 740375995 979097247
2 531380461 674403801
2 949295765 157908792
1 797157841 828843701
1 620841964 15331822
1 516292048 486516856
1 592219211 989059079
1 584291814 542778745
1 220680500 65883709
1 73085246 776062016
2 100000777 380847085
1 697585728 210101523
2 640885408 376057482
2 852483475 826355188
1 703634325 582634824
2 94796264 955426621
1 294085305 124827966
2 787528544 843501125
1 906106305 122127258
1 143483603 697758618
1 578859507 790813239
1 627909383 538358723
1 398010822 749303527
1 265841207 20158867
2 135258720 255608514
1 514593984 657421197
1 590512907 228495162
1 760339546 499049972
1 359261129 170758317
2 698425296 288335370
1 746422718 320134230
2 123382314 10326974
1 683269137 109325050
1 877906989 770109233
1 602619326 690132830
1 111371055 793538357
1 615344733 965167226
1 514283024 80588840
1 105132222 725697320
2 25186704 51634247
1 687888129 76807233
1 164401726 81333771
1 727315771 519244473
1 39347734 685380640
1 905696269 673103147
1 319082750 557112691
2 259045022 820332285
2 668574947 104693125
1 514241295 379249537
1 847109562 701312571
1 137100055 783649732
2 915397124 506615960
1 753263166 470910475
1 940842705 821250074
1 529078980 648118280
1 321090769 93633319
1 70380366 205279021
2 111754037 142370959
1 706551952 581573001
1 726900991 137971601
1 91875064 896437033
1 139116649 316806738
1 257075883 730246395
1 283810590 236384721
2 61599312 5497508
1 398971546 70827688
1 206843977 443675524
1 172271717 562791463
1 491508719 564933871
1 108105346 741342016
1 398147765 110442303
2 545584055 23523342
1 423239910 720307084
2 624313880 31260496
1 381400076 745369615
1 87106445 207152439
1 362625980 889234252
1 394195566 50805345
1 826041235 586237368
1 532425830 709546339
1 36810479 198430217
1 814513096 106333425
2 138568464 840879678
1 175715895 467032640
1 979818680 907949564
1 846349417 810457438
1 979686860 632913049
1 493733011 86882447
2 107400192 188763464
1 460221084 492640872
1 399731298 748056248
1 884252308 41703316
1 189068234 541494925
2 864909021 2087982
1 454123426 88517922
2 748213945 360515361
1 381339618 83757078
1 985608246 221916142
1 13493732 96349367
1 955298157 901358305
1 948497090 412458527
1 42677733 818099011
1 835482441 705301801
1 43159780 684433421
1 15258867 698202254
1 667651350 614183875
1 924918839 624290087
1 744856988 129218953
1 873944236 740112619
2 49976576 290206855
1 740931846 376845347
1 894263662 798805528
1 972424172 182505134
1 705742843 660758498
2 2632149 81833881
1 122236888 879483593
1 141225735 404476788
1 412185022 958903179
1 756508794 540110518
1 72469025 363675326
1 113735765 882513681
1 606296374 6231381
1 465968719 810883271
2 113391219 948222844
1 216726811 188225743
1 105205865 815931574
2 116975328 849779269
1 282784150 164876817
2 77544040 346063707
1 543119469 48910664
1 200816136 65483246
1 728587167 412760575
2 146461564 563246686
1 548485533 396540207
1 893607120 147217300
1 39532914 857238675
1 473044562 475492340
1 465911790 647056146
1 842775420 871831975
1 647451636 212985481
1 473551500 405664718
1 575053149 34842321
1 267247203 235434944
1 994016843 958768866
1 251981406 213738758
1 4565961 223673813
1 347692411 156326768
2 930839977 209125044
1 574325241 538310800
2 73563683 20196665
1 686064021 631278782
1 780603824 423849023
1 290400430 677181026
1 21614220 138437775
1 851404833 670466848
1 756787594 930934824
1 712777111 774100189
1 729654603 966266829
2 258290738 820961557
1 76997708 108301440
1 336408284 837070284
2 762865549 796888031
1 297789700 314590390
1 461413246 408976205
1 878076270 320247706
1 943822716 159666001
1 316846785 277449513
1 561392272 424254233
1 207662620 317706543
2 188974219 108868467
2 361611512 18939752
1 492259841 304139443
1 637415108 32783851
2 531191094 639196279
2 565520263 729417197
2 561152225 330246529
1 75796362 37610619
1 976303060 595961271
2 872587210 407413107
2 51523597 107142194
2 77818825 876429330
1 142455145 592334188
1 999518596 84934716
1 73482384 801288019
1 778214404 67056376
1 430801743 110499142
1 35927675 393528918
1 953683401 886463046
1 40799582 464269859
1 68514645 267382301
1 299950341 914240256
1 534397681 845212813
1 2063756 911765896
1 874838425 736361613
1 127555882 81502577
1 517300477 48292461
1 697076016 26285105
2 844996325 336855242
1 289085551 845824721
1 215428982 57471632
2 760763291 30997599
2 310413466 674323077
1 398659335 118464705
1 577099050 267583498
1 317905539 892058815
1 899181314 697920459
2 23755580 621053296
1 878754232 770315383
1 708628624 769955884
2 38340545 730402871
2 532414077 866518737
2 413940851 404350124
1 192288353 974943783
2 981949775 11019808
1 672696269 652275275
1 165660630 119401898
1 516514699 726623497
1 613616708 632517040
1 176024000 143364659
1 921467529 600181386
1 305600074 587043741
2 810881228 549575134
2 170044007 421870070
1 914702245 358181420
1 590809603 565592471
1 343826325 603528776
1 592259744 522813563
1 478044054 543070729
1 376801351 764009832
2 903901707 576670671
1 181922431 346563067
2 612659750 935814532
1 706559101 347221175
1 764442440 736912726
1 377436048 48449145
1 411025662 446387413
1 63667473 50836014
1 802973654 583943608
1 588765006 561789044
1 538640220 282605435
2 105185908 66471431
2 633042912 918234746
1 41619905 219052991
1 980591744 808912908
1 851007998 443311944
2 534105236 18035570
1 276740821 880882792
1 464335394 129393760
1 125853544 535078869
1 115047668 870873776
1 530272154 226957228
1 662633975 832003061
1 799473415 91990273
1 703168846 556285281
1 943474824 109601167
1 797623246 60970948
1 683795215 6678339
2 19773320 56181111
1 471441270 446251107
1 534131506 459555460
2 891249228 320315749
1 588513290 980670595
1 228726392 208742214
1 261278903 857948253
2 469050256 708163033
2 11974464 538837277
1 565156576 59380729
1 920183262 135837318
1 766694402 930932414
1 392295956 336314780
1 911009390 923898267
1 403704149 947769948
1 657105602 258434871
2 666588582 79594922
1 587638126 156691129
2 138843933 28236220
1 984970317 237661674
1 985052796 623886227
1 64575429 632972046
1 65413897 47223262
1 543434545 49425702
1 420924453 459126931
1 266000956 764598085
2 134361302 205089717
1 907511288 906335000
2 772885417 904106463
2 142735343 6654680
1 66930210 762092089
2 914763496 387626977
1 692280472 91493458
1 203774033 741239313
1 846720688 253453125
1 988859164 380025215
1 471869163 47914170
1 24036949 848033363
1 112688047 453386431
2 968580627 8553729
1 580982399 756015662
1 106835169 868313647
1 469034035 435536686
1 712201610 46094539
1 130027608 821612166
1 58316925 880015443
1 941429559 740065595
2 960260778 763288641
1 185289156 96535320
2 317822670 646763179
2 346322429 960380833
1 176631027 608249213
1 560510069 629453941
2 601951060 196004403
2 367822052 172786829
1 659130362 283342908
1 175830803 43786327
1 605586855 966247430
1 899202531 847493156
1 751356383 842884721
1 846856952 396158526
1 567144022 457152368
1 18545079 94992516
2 262635713 832512384
2 581236241 727370862
1 745752800 152745708
1 550157152 219648260
2 622544978 573117062
2 465850588 618434132
1 794263189 216046349
1 58052492 730657306
1 979732079 245425135
1 886133302 443314769
1 355319813 855558431
2 683936322 230780041
1 302213697 506780324
1 918641662 143453529
1 413012729 837789199
2 357974665 378499408
1 182501931 703306401
1 804169753 566448100
2 676597554 649179213
2 689084778 861534153
1 922891585 557465392
1 353007300 289353017
2 822638048 370931928
2 82259681 351968477
2 63085135 899483
1 316664979 723824787
1 41912746 845864384
1 301596506 871069422
1 191182463 568119729
2 187891357 882054587
1 156807004 285859937
1 93562676 135823084
2 718281648 154078149
2 137051212 317250500
2 430527101 996579764
2 857140877 439394241
1 561546111 507837590
1 696978959 749553175
1 886250537 59178345
1 611556433 365213467
2 701759410 283193124
1 625947781 929452261
1 588646335 714769194
1 742970080 273705833
1 878410044 280514961
1 97378190 45678894
1 771142270 317300823
1 238223035 698009815
1 666765550 758928804
1 507447244 8267671
1 643389626 869281537
1 397307323 810497716
2 1920629 67756898
1 61634578 598213170
1 779704355 545880491
2 808840195 605671855
2 316256703 304380996
1 75873510 186753408
1 772416646 467923207
1 438034342 262222656
1 675238872 436130956
1 936669661 551859917
1 126475993 259160977
2 784061170 549404776
1 372584005 104541030
1 306533686 98391449
2 231927930 122878783
1 6547790 320019111
1 360022721 440438248
1 212037285 35278622
1 106912658 584714114
1 847863903 494619876
1 296765300 70347344
1 682553886 973003375
1 32597522 844179425
1 81550371 315497189
1 180284331 732303778
1 444538229 258406890
1 613950920 807167183
1 961877272 807394466
1 465301380 332334933
1 327906987 689692307
1 207181243 817137892
1 139190655 767647002
2 541491062 597561626
1 209621576 29625330
1 433539548 880147543
1 98488540 734483590
1 145805212 855314013
1 247777290 215100075
1 511306003 437920774
1 294354780 565948419
1 819368354 458781114
1 258952259 408748191
1 203638772 615391333
1 993854623 379820973
1 765170371 879325739
1 951163561 130680037
1 353504516 410632810
1 523809897 930448404
1 400860885 612693556
1 356076759 692647971
1 451740789 52748578
2 904055229 9431278
1 268410243 100790332
1 724765829 612042219
1 583759218 181372361
1 421430496 581278466
1 530925333 260497024
2 69454446 30232179
1 521281821 597769434
1 668122187 85090393
2 802697691 447822183
1 930427834 872172231
1 620186601 738064116
1 8560361 785561556
1 130744681 343061264
1 15730460 241352639
2 636892287 190170961
2 550840904 974049889
1 18970912 455011737
1 996776174 297226171
1 239664548 510220111
1 22048228 197380712
2 905743218 462174990
1 134982702 911541282
1 76162990 171119318
1 284811750 883011665
2 684434138 362144034
1 783337255 474488675
1 43648309 743679245
1 94397471 133837120
2 888535258 803778546
1 209959910 480575349
1 952602655 902234200
2 118367323 829740539
1 499888166 664378898
1 571773892 607461097
2 176955570 974897542
1 39501820 127620395
1 338791631 884772598
1 489857656 378300372
1 400756910 12669378
2 219979492 375965557
1 994925838 56378655
1 239498914 666871698
1 587044250 912835432
1 425911177 519134966
2 684154043 949554663
1 197675047 167313020
1 242004332 825759084
1 963118535 548970306
1 41577025 291347409
1 634454970 821352013
2 472711332 317346671
2 689564130 682573698
1 337426568 416995227
1 773472560 827779207
1 220869545 302700799
1 530716444 44666895
1 842230735 100224346
1 165931499 376929887
2 641106646 946920901
1 15548506 478219055
1 902201087 704616320
1 477551896 68327233
1 519538570 216237288
1 240379734 438427909
1 188115966 362090756
1 632419209 173076660
1 383912217 371755531
1 903864083 91807750
1 408176442 951670754
1 354046008 921554266
1 33034175 593071808
2 791835801 221125526
1 578830924 103397336
1 44027749 240002875
1 6454830 905124038
1 208085568 190764060
2 401826850 460776713
1 408531334 473889657
1 963940898 338039718
2 740019370 73246744
1 491317298 288183349
1 967047065 3780959
1 272915622 15272609
2 59499494 73594734
1 136759030 494493498
1 260411259 160357427
1 558150856 632866696
1 818864709 583954187
1 597187553 740120840
1 849176198 75525471
1 482071516 513147859
1 780097793 715942016
1 479746421 444486909
1 24951730 604414945
2 117361917 550224582
1 70044290 206322052
1 91792650 658788582
1 157666411 52032926
2 607715390 440334598
1 137074469 708130899
1 673146131 623171321
1 426479610 689875231
1 265562369 835717317
1 839926604 236421697
1 505947328 568983223
1 690404973 575215048
1 566401911 869394673
1 972890697 433456221
1 218128845 129891064
1 861760899 985714125
1 597677340 27531292
1 546327673 636609186
1 818680370 633252261
1 607604142 511051687
1 455950851 737278839
2 868284606 900970255
1 435916461 26735041
1 341572013 577034060
1 9338339 769114498
1 83597026 560910844
1 643418919 7103919
1 701683680 10399014
1 645168125 695743172
1 62852329 383096335
2 492113911 791956158
1 15429339 268357864
1 849809383 625542462
2 806271301 172921915
1 781140397 59118268
1 761800854 289449764
2 578661329 400497818
1 291809423 735806260
2 183527688 763335124
1 767270665 671744998
1 500697905 388760389
1 782203418 390937970
2 879004125 675299740
2 593610626 752250867
1 681021542 988701531
1 427364419 173969496
1 520893890 165758989
1 670543471 622916219
1 386767944 768813917
1 291765279 993878052
1 383234508 511897181
1 190327752 235377481
1 800187582 210093160
1 532389721 102662376
1 856632917 492045109
1 961405630 677463382
1 752924120 67531647
1 22299042 910822894
1 21654807 27604906
1 902600822 187532946
2 977428358 181491934
1 211579157 570950845
1 622280088 416078126
1 834927962 976107836
2 581949109 971125103
1 433986555 157564673
1 544228665 511298660
2 61865686 980456610
2 132264883 916271092
1 985069088 897705871
2 755870175 189754151
1 673288472 868012861
1 751834712 85204214
1 132887719 646857509
2 259468623 497343351
2 33834295 362808188
1 223528870 693798065
1 67162388 369340441
1 769801045 250168718
1 778828349 648211756
2 666026428 14385810
1 963616799 126337344
1 163154639 950884101
1 222367736 505971750
1 2347879 806096707
2 864595524 28111197
1 450489505 142749791
1 645056782 764863596
1 701310713 184393586
1 966854486 62073000
1 879916913 191163549
2 185892055 492040578
1 658858859 15159281
1 935759487 286951028
1 442451895 346108282
1 873274119 7853013
1 529595269 735452915
1 859098696 132203469
1 393947565 384641254
1 674551473 413412776
1 619189294 8710896
1 131560387 813225055
1 141695567 503987202
1 33042895 739628848
1 530722278 142718933
1 127356994 595285746
1 41875128 213618658
1 673816367 943388116
1 606352706 160024727
1 677099381 286429592
1 286894767 739561454
1 836321827 573455352
1 597957756 445515710
1 164137093 283119303
1 86803722 768759341
1 707677668 174128990
2 728791000 691098159
1 789931374 632697064
1 780041852 923225276
2 945771418 699245810
1 463376881 199534945
1 157374 290479749
1 775986904 136685875
1 741780060 747876163
1 921666279 645605342
1 503436952 972261662
1 107841082 801845684
1 515058787 879430630
1 923181597 136729782
1 516992831 379674855
1 374985165 304142788
1 316871169 687271401
2 22059976 833302857
1 424127735 609596330
1 110719743 145882299
2 177953970 575137166
2 799022808 754067943
1 20169408 477802608
1 483948986 210036513
1 57613415 586519686
1 427058020 673793866
2 713848596 455195761
1 232838868 400628220
1 149679694 963266421
1 882452531 857622335
2 17346400 630652455
1 345581496 392421784
1 352316809 569172662
1 374100691 825678868
1 335951412 600873521
1 945912998 931297223
2 755123455 524532993
1 518990134 381586602
1 314575019 750583997
2 677264027 906151267
1 132741596 545473317
1 308453542 946135114
1 386852946 404463953
1 942243890 541624830
1 611570430 807482468
1 728949853 858951814
1 578658899 359656808
1 32107925 619500078
1 31436932 79538962
1 284935325 19474465
2 110319469 860928122
1 971669118 22709369
1 361608301 171993897
2 686856041 57857040
1 765455899 590248963
1 407987130 124409039
1 750364328 142264090
1 36792450 42900461
1 78586413 99400386
2 964983932 481421558
1 100766937 372796323
1 929496050 37042650
1 147387502 886079701
1 281888005 342774753
1 805905193 462195700
2 451935064 22961209
1 385025939 555706940
1 903901957 373850999
1 388862064 604950405
1 758445823 883502216
1 977947179 665886962
1 597040896 422740288
1 257762542 533505973
1 702426276 753791751
1 697093110 166100316
2 379075888 691952614
1 49278398 86326022
1 132619427 432641159
1 553454088 151181859
1 38089886 19565774
1 671677104 348533227
1 662109540 607758604
1 63301762 701287247
2 1922536 892786425
1 350219128 673186447
1 529004271 392484117
1 356143809 465052252
1 593958144 943513530
1 66989880 55955641
1 539604802 314465933
1 586686326 339657705
2 826030228 755747788
1 225733752 96544193
1 299843834 124177107
1 132015936 27186157
1 528764892 664208558
1 256453914 14231647
1 97751914 884407221
1 434915086 376494592
1 888805953 58382117
1 461280559 119368021
1 289635358 349012735
1 420256154 171465295
1 390743700 17351952
1 136475473 23718293
1 24900524 329752859
1 825171288 997423668
1 279954091 51736860
1 278899396 652830818
2 92894959 650921700
1 751392864 101515819
1 628787529 264973016
